wiom_table,wiom_txn_id,wiom_date,wiom_amount,wiom_status,wiom_payment_flag,wiom_gateway,juspay_order_id,juspay_status,juspay_amount,juspay_gateway,juspay_date,mismatch_type,mismatch_reason,amount_diff
wiom_primary_revenue,custGen_9953479190_191687350_0_2,"Jan 27, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_7838377322_191659455_0_2,"Jan 27, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,BOOKING_PAYMENT639050991295390655,"Jan 27, 2026",0,,online,,,,,,,WIOM_ONLY,BOOKING_PAYMENT — booking fee reversal (amt=0),
wiom_primary_revenue,custGen_7906598004_191655173_0_2,"Jan 27, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_7487870213_191573325_0_2,"Jan 26, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9990338894_191595194_1_1,"Jan 26, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8076125627_191601898_1_1,"Jan 26, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9810255024_191599990_1_2,"Jan 26, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,WIFI_SRVC_281474977408437_2026-01-25T10:58:19.615509318,"Jan 25, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,custGen_9557405518_191492474_0_3,"Jan 25, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9833344472_191511464_0_3,"Jan 25, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9711006664_191506303_0_2,"Jan 25, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9315543195_191424179_0_1,"Jan 24, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9354160478_191428066_1_2,"Jan 24, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9999648171_191425709_0_2,"Jan 24, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8750622159_191425002_0_2,"Jan 24, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9555844835_191298303_0_2,"Jan 23, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_7620407435_191300953_1_2,"Jan 23, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9868340464_191225250_1_2,"Jan 22, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9833772239_191126813_0_2,"Jan 21, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8586887788_191168472_1_3,"Jan 21, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9211682679_191056974_1_1,"Jan 20, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8142395665_191087778_0_4,"Jan 20, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9716950719_191042137_0_1,"Jan 20, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9222492815_191089891_0_1,"Jan 20, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8802086457_191020678_0_2,"Jan 20, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8860145105_191092901_1_1,"Jan 20, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9318939391_191031693_0_2,"Jan 20, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8800714515_191048461_1_1,"Jan 20, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8368179443_190996160_1_2,"Jan 19, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9412361343_190994115_1_1,"Jan 19, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9811507734_191007737_0_2,"Jan 19, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9321585565_190984275_0_8,"Jan 19, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8586824790_191003812_0_2,"Jan 19, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9911118844_190995046_0_3,"Jan 19, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9580245244_190889959_1_3,"Jan 18, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8929117206_190897648_0_2,"Jan 18, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9899958294_190891698_1_1,"Jan 18, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_7678393262_190922441_1_3,"Jan 18, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8108080407_190885478_1_1,"Jan 18, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9953087714_190805726_1_1,"Jan 17, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8527414344_190786763_1_1,"Jan 17, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9934305641_190821271_0_2,"Jan 17, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9821178314_190789039_1_2,"Jan 17, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8475081525_190816893_0_1,"Jan 17, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9354437432_190815015_0_1,"Jan 17, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9899095440_190801918_0_2,"Jan 17, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_7982184109_190708818_1_2,"Jan 16, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9810643017_190717074_1_1,"Jan 16, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9335900704_190711699_1_2,"Jan 16, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9717261452_190704142_1_1,"Jan 16, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8744972120_190699618_1_2,"Jan 16, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9811430324_190712372_0_2,"Jan 16, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8929079517_190604994_1_1,"Jan 15, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8433776975_190627902_1_2,"Jan 15, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9540214526_190560141_1_1,"Jan 14, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_7042721521_190562425_0_2,"Jan 14, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9137428069_190570446_1_2,"Jan 14, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,WIFI_SRVC_281474977408386_2026-01-14T07:48:37.414224601,"Jan 14, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977408370_2026-01-13T11:28:59.312492962,"Jan 13, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,custGen_7838497161_190472722_1_3,"Jan 13, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,WIFI_SRVC_281474977408368_2026-01-13T11:10:27.301502244,"Jan 13, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,custGen_8273290470_190478536_1_2,"Jan 13, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9991236675_190471597_1_3,"Jan 13, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9991236675_190471597_1_2,"Jan 13, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,WIFI_SRVC_281474977408380_2026-01-13T14:09:35.051249552,"Jan 13, 2026",499,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977408331_2026-01-12T12:32:44.91047072,"Jan 12, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,custGen_9871084955_190380570_1_2,"Jan 12, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,WIFI_SRVC_281474977408308_2026-01-12T08:53:49.907140476,"Jan 12, 2026",574,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,custGen_8826862569_190392607_0_1,"Jan 12, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,WIFI_SRVC_281474977408305_2026-01-12T08:33:13.828120997,"Jan 12, 2026",495,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977408326_2026-01-12T11:25:30.194767217,"Jan 12, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,custGen_9899961766_190272728_0_2,"Jan 11, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,WIFI_SRVC_697575_2026-01-11T09:03:07.212754383,"Jan 11, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977408190_2026-01-11T06:39:09.466010661,"Jan 11, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977408258_2026-01-11T12:39:35.912098159,"Jan 11, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,custGen_8879223828_190296345_1_2,"Jan 11, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,WIFI_SRVC_281474977408252_2026-01-11T11:58:12.623967502,"Jan 11, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,custGen_9354804895_190295940_0_3,"Jan 11, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9810018595_190312606_0_3,"Jan 11, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8010885623_190298533_1_2,"Jan 11, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,WIFI_SRVC_281474977408266_2026-01-11T13:08:16.589177538,"Jan 11, 2026",574,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,custGen_8700032465_190309979_1_11,"Jan 11, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9873465694_190193099_1_3,"Jan 10, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9911169164_190199341_1_10,"Jan 10, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,WIFI_SRVC_281474977408075_2026-01-10T10:07:56.64665856,"Jan 10, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,custGen_8383923959_190167517_0_1,"Jan 10, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,WIFI_SRVC_697344_2026-01-10T06:31:29.839026346,"Jan 10, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977408007_2026-01-10T06:47:58.592309879,"Jan 10, 2026",570,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977408054_2026-01-10T08:55:58.477600508,"Jan 10, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,custGen_9312369286_190189683_1_3,"Jan 10, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,WIFI_SRVC_281474977408152_2026-01-10T13:24:03.18591219,"Jan 10, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977408135_2026-01-10T12:46:10.112218554,"Jan 10, 2026",600,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,custGen_7838730773_190211427_0_2,"Jan 10, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,WIFI_SRVC_281474977408117_2026-01-10T12:07:24.538637177,"Jan 10, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977408057_2026-01-10T09:00:45.113133282,"Jan 10, 2026",495,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977408033_2026-01-10T08:05:31.798983093,"Jan 10, 2026",570,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,custGen_7838730773_190211427_0_1,"Jan 10, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,WIFI_SRVC_281474977408056_2026-01-10T08:58:07.272262296,"Jan 10, 2026",499,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977408024_2026-01-10T07:36:25.247346345,"Jan 10, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977408078_2026-01-10T10:15:46.383351984,"Jan 10, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977408096_2026-01-10T11:07:43.464564114,"Jan 10, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977407982_2026-01-09T15:09:52.727586447,"Jan 9, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,custGen_9873652941_190141010_1_8,"Jan 9, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9321118508_190124245_1_7,"Jan 9, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,WIFI_SRVC_281474977407881_2026-01-09T11:00:03.969958467,"Jan 9, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977407950_2026-01-09T13:08:45.402648701,"Jan 9, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977407877_2026-01-09T10:47:24.546120865,"Jan 9, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977407785_2026-01-09T07:03:10.413545934,"Jan 9, 2026",570,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977407816_2026-01-09T08:15:22.258512553,"Jan 9, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977407915_2026-01-09T11:57:12.33270721,"Jan 9, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_697124_2026-01-09T06:49:48.93474307,"Jan 9, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977407901_2026-01-09T11:28:53.140173344,"Jan 9, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977407951_2026-01-09T13:10:29.212367061,"Jan 9, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977407842_2026-01-09T09:08:09.347384482,"Jan 9, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977407798_2026-01-09T07:37:37.548245767,"Jan 9, 2026",550,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977407934_2026-01-09T12:35:33.507991948,"Jan 9, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,custGen_9321118508_190124245_1_4,"Jan 9, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,WIFI_SRVC_281474977407818_2026-01-09T08:17:16.483782872,"Jan 9, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977407835_2026-01-09T08:51:34.878667238,"Jan 9, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977407886_2026-01-09T11:04:37.997896083,"Jan 9, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977407781_2026-01-09T06:51:01.151545716,"Jan 9, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_697176_2026-01-09T08:43:00.656658918,"Jan 9, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977407557_2026-01-08T08:32:09.684799794,"Jan 8, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977407595_2026-01-08T09:42:40.774772647,"Jan 8, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,custGen_9990263832_190002287_0_1,"Jan 8, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8655544440_190047025_0_1,"Jan 8, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,WIFI_SRVC_281474977407748_2026-01-08T15:18:48.921426092,"Jan 8, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977407745_2026-01-08T14:55:47.792684995,"Jan 8, 2026",550,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977407597_2026-01-08T09:50:44.935728975,"Jan 8, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977407696_2026-01-08T12:48:09.800573882,"Jan 8, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977407568_2026-01-08T08:54:32.346654678,"Jan 8, 2026",600,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977407554_2026-01-08T08:31:06.731979252,"Jan 8, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_696972_2026-01-08T10:50:00.824932441,"Jan 8, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977407499_2026-01-08T06:30:31.744910061,"Jan 8, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,custGen_8860359610_190012852_0_1,"Jan 8, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,WIFI_SRVC_281474977407531_2026-01-08T07:43:15.946932161,"Jan 8, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977407629_2026-01-08T10:52:48.719124389,"Jan 8, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_697043_2026-01-08T12:54:58.467233007,"Jan 8, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_696887_2026-01-08T08:09:50.668381896,"Jan 8, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977407692_2026-01-08T12:24:24.912190393,"Jan 8, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_696936_2026-01-08T09:36:17.720873419,"Jan 8, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977407614_2026-01-08T10:29:33.347957842,"Jan 8, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_696985_2026-01-08T11:03:33.919538199,"Jan 8, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977407189_2026-01-07T08:05:40.154571797,"Jan 7, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977407235_2026-01-07T08:58:32.791200724,"Jan 7, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977407126_2026-01-07T05:52:24.502416939,"Jan 7, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_696539_2026-01-07T08:11:29.072704698,"Jan 7, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_696566_2026-01-07T08:42:03.330662507,"Jan 7, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977407375_2026-01-07T12:11:28.834610726,"Jan 7, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
